TNA reference	Context: subseries title	Context: sub subseries title	scope_content	date_text	first_date	last_date	former_reference_department	note_text	closure_status	closure_type	closure_code	piece_id	cat_level
fo 881/3829			EGYPT: Report. Slave Trade in Gulfs of Suez, Aden, and Red Sea. (Capt. G. Malcolm) 	July 22, 1878	18780722	18780722		Bound: Egypt 22.	O	N	30	4527492	6
fo 881/3830			TURKEY: Reports. Military 	Jan. 1879	18790101	18790131		Bound: Turkey 44.	O	N	30	4533556	6
fo 881/3831			PERSIA &amp; TURKEY: Papers. Cession of Khotour to Persia under Art. 59 of Treaty of Berlin. 4 Maps 	Oct to Nov 1878	18781001	18781130		Bound: Persia 4. Bound: Turkey 43.	O	N	30	4531595	6
fo 881/3832			FRANCE: Corres. Denunciation of Treaties of Commerce between Great Britain and France. Missing at transfer 	1878 Dec-1879 Jan	18781201	18790131		Bound: France 18	O	N	30	4528262	6
fo 881/3833			SPAIN: Questions. Tariff. Budget 	1878	18780101	18781231		Bound: Spain 19.	O	N	30	4532817	6
fo 881/3834			GENERAL: Memo. Commercial Policy of European States and British Trade. (Mr. C. M. Kennedy) 	Jan. 29, 1879	18790129	18790129		Bound: Mema.	O	N	30	4529033	6
fo 881/3835			TURKEY: Memo. Treaties between Turkey and Foreign Powers so far as they affect Transfer of Cyprus to British Crown. (Sir E. Hertslet) 	July 22, 1878	18780722	18780722		Bound: Mema.	O	N	30	4533576	6
fo 881/3836			TURKEY: Memo. Showing how far the Capitulations affect Cyprus in respect of Criminal Law, Civil Law, Exemption from Taxes, and Trade Regulations. (Sir E. Hertslet) 	Dec. 16, 1878	18781216	18781216		Bound: Mema.	O	N	30	4533578	6
fo 881/3837			TURKEY: Memo. Power of Eastern Roumelian Commission to raise Loan for Agricultural Relief. (Sir E. Hertslet) 	1879 Jan 14	18790114	18790114		Bound: Mema.	O	N	30	4533579	6
fo 881/3838			TURKEY: Reports. Military 	Jan. 1879	18790101	18790131		Bound: Turkey 44.	O	N	30	4533573	6
fo 881/3839			CHINA: Corres. Hong Kong Blockade 	1877-1878	18770101	18781231		Bound: China 6.	O	N	30	4526474	6
fo 881/3840			TURKEY: Report. Forests in Cyprus. (Mr. A. E. Wyld). Missing at transfer 	8-9 Jan 1879	18790108	18790109		Bound: Turkey 48	O	N	30	4533580	6
fo 881/3841			TURKEY: Memo. Cyprus. Project of Judicial Re-organization and Reform. (Sir J. Pauncefote). Missing at transfer 	7 Feb 1879	18790207	18790207		Bound: Mema	O	N	30	4533581	6
fo 881/3842			EGYPT: Further Corres. Finances of Egypt. Part 2 	1878	18780101	18781231		Bound: Egypt 8.	O	N	30	4527493	6
fo 881/3843			TURKEY: Memo. Proposed changes in Consular Establishments in Turkey. (Mr. P. Currie) 	1879 Jan 30	18790130	18790130		Bound: Mema.	O	N	30	4533582	6
fo 881/3844			SULOO ISLANDS: Treaties. East India Co. and Suloo 1761-1769 	1869 February	18690201	18690228		Bound: Borneo 4.	O	N	30	4532941	6
fo 881/3845			TURKEY: Reports. Military 	Jan. 1879	18790101	18790131		Bound: Turkey 44.	O	N	30	4533574	6
fo 881/3846			PACIFIC ISLANDS: Further Corres. Navigators' Islands. Part 2 	1877-1878	18770101	18781231		Bound: Pacific 5.	O	N	30	4531358	6
fo 881/3847			GERMANY: Treaty. Germany and Austria-Hungary. Commerce 	Dec. 16, 1878	18781216	18781216		Bound: Austria.	O	N	30	4529967	6
fo 881/3848			ITALY: Notice. Prize for Essay on Citrus 	1878	18780101	18781231		Bound: Italy 13.	O	N	30	4530486	6
fo 881/3849			TURKEY: Further Corres. Ottoman Loans. Part 2 	1876-1878	18760101	18781231		Bound: Turkey 11.	O	N	30	4533583	6
fo 881/3850			UNITED STATES: Corres. Award of Halifax Fishery Commission 	1878	18780101	18781231		Bound: America 18.	O	N	30	4534805	6
fo 881/3851			UNITED STATES: Corres. Occurrences at Fortune Bay, Newfoundland, in Jan. 1878. (L.G., Nov. 16, 1878) 	1878-1879	18780101	18791231		Bound: America 20.	O	N	30	4534801	6
fo 881/3852			TURKEY: Further Corres. Affairs of Turkey. Part 31 	Nov. 1878	18781101	18781130		Bound: Turkey 35.	O	N	30	4533584	6
fo 881/3853			GERMANY: Draft. Copyright Convention 	Mar. 1872	18720301	18720331		Bound: Germany 2.	O	N	30	4529968	6
fo 881/3854			PORTUGAL: Draft. Commercial Treaty 	1879	18790101	18791231		Bound: Portugal 7.	O	N	30	4531958	6
fo 881/3855			SPAIN &amp; SULOO ISLANDS: Letter. Sovereignty of Sulu. (To C.O.) 	Feb 27 1879	18790227	18790227		Bound: Borneo 3.	O	N	30	4532818	6
fo 881/3856			AFRICA: Pr�cis. Information. Zulu Country. (W.O.) 	Jan. 1879	18790101	18790131		Bound: Africa 9.	O	N	30	4524307	6
fo 881/3857			SWITZERLAND: O. in C. Extradition. (L.G., Feb. 28, 1879) 	Feb. 22, 1879	18790222	18790222			O	N	30	4532977	6
fo 881/3858			TURKEY: Further Corres. Affairs of Turkey. Part 32 	1878 Dec	18781201	18781231		Bound: Turkey 35.	O	N	30	4533585	6
fo 881/3859			"TURKEY: Report. Judicial Proceedings of Mr. J. H. Fawcett. Appointment of Mr. Parry as Sworn Surveyor to Constantinople Consular Court. Cases of S.S. ""Harriet Agnes,"" ""Wave,"" and ""Beaconsfield"" "	1878-1879	18780101	18791231		Bound: Mema.	O	N	30	4533586	6
fo 881/3860			TURKEY: Reports. Military 	Jan. and Feb. 1879	18790101	18790228		Bound: Turkey 44.	O	N	30	4533575	6
fo 881/3861			TURKEY: Corres. Danube Navigation. Execution of Provisions of Treaty of Berlin. Part 1 	1878-1879	18780101	18791231		Bound: Turkey 28.	O	N	30	4533587	6
fo 881/3862			TURKEY: Report. Military. (Sir C. Dickson) 	Feb. 28, 1879	18790228	18790228		Bound: Turkey 44.	O	N	30	4533569	6
fo 881/3863			GENERAL: Memo. Privileges of British Mail Packets in Foreign Ports and of Foreign Mail Packets in British Ports. Political Refugees. (Sir E. Hertslet) 	Jan. 8, 1879	18790108	18790108		Bound: Mema.	O	N	30	4529038	6
fo 881/3864			GENERAL: Memo. Reasons for and against Commercial Treaties, and the principles on which such Treaties ought to be founded. (Mr. T. V. Lister) 	Mar. 19, 1879	18790319	18790319		Bound: Mema.	O	N	30	4529034	6
fo 881/3865			CHINA &amp; PERSIA: Mema. Protection to Anglo-Chinese 	9 July 1878	18780709	18780709		Bound: Mema. 11 pp.	O	N	30	4526475	6
fo 881/3866			"GENERAL: Memo. Definition of ""Free Port."" (Mr. E. Hertslet) "	April 17, 1878	18780417	18780417		Bound: Mema.	O	N	30	4529036	6
fo 881/3867			TURKEY: (Indecipherable). Missing at transfer 		0	0			O	N	30	7864163	6
fo 881/3868			GENERAL: Minutes. Consular Estimates Conference 	Mar. 19, 1879	18790319	18790319		Bound: General 5.	O	N	30	4529035	6
fo 881/3869			EGYPT: Further Corres. Judicial Reforms. Part 3 	1876-1878	18760101	18781231		Bound: Egypt 4.	O	N	30	4527494	6
fo 881/3870			ASIA &amp; RUSSIA: Corres. Russian Proceedings in Central Asia 	1874-1877	18740101	18771231		Bound: Russia 9.	O	N	30	4525450	6
fo 881/3871			ASIA &amp; RUSSIA: Further Corres. Russian Proceedings in Central Asia 	1878	18780101	18781231		Bound: Russia 9.	O	N	30	4525451	6
fo 881/3872			TURKEY: Report. Military. (Sir C. Dickson) 	Mar. 4, 1879	18790304	18790304		Bound: Turkey 44.	O	N	30	4533570	6
fo 881/3873			FRANCE &amp; GENERAL: Memo. Scale of Wine Duties in Great Britain, and bearing on it of Commercial Treaty with France of Jan. 23, 1860. (Mr. C. M. Kennedy.) 	Mar 25 1879	18790325	18790325		Bound: Mema.	O	N	30	4528263	6
fo 881/3874			GREECE &amp; TURKEY: Note. Turco-Greek Frontier. Appeal to Mediation of Powers for carrying out recommendations of Treaty of Berlin. (M. Delyanni to M. Gennadius) 	Mar 9 and 21 1879	18790101	18791231		Bound: Greece 13. Bound: Turkey 43.	O	N	30	4530219	6
fo 881/3875			TURKEY: Report. Military. (Lieut. H. Chermside) 	Mar. 14, 1879	18790314	18790314		Bound: Turkey 44.	O	N	30	4533572	6
fo 881/3876			"TURKEY: Memo. Danube Navigation Commission. ""Officier Verificateur,"" or Marine Surveyor "	1879	18790101	18791231		Bound: Mema.	O	N	30	4533597	6
fo 881/3877			TURKEY: Memo. Sanitary Regulations at Sulina 	1879 Feb 19-Aug 5	18790101	18791231		Bound: Mema.	O	N	30	4533588	6
fo 881/3877X			SPAIN: Corres. Slavery in Cuba. Missing at transfer 	1879	18790101	18791231		Bound: Spain 5	O	N	30	4532819	6
fo 881/3878			GENERAL: Memo. Instances in which Great Britain has been at War, or taken steps provocative of War, such as Reprisals, Embargoes, Blockades, Ultimatums, &amp;c., with or without knowledge of Parliament, since June 1815. (Sir E. Hertslet) 	Dec. 1878	18781201	18781231		Bound: Mema.	O	N	30	4529043	6
fo 881/3879			GENERAL: Memo. Congresses and Conferences. 1638-1818. (Mr. E. Hertslet) 	June 1878	18780601	18780630		Bound: Mema.	O	N	30	4529039	6
fo 881/3880			"GENERAL: Memo. Definition of ""Contraband of War."" (Mr. E. Hertslet) "	May 3, 1877	18770503	18770503		Bound: Mema.	O	N	30	4529045	6
fo 881/3881			TURKEY: Memo. Turkey in Asia. (Dr. J. W. Redhouse) 	April 3, 1878	18780403	18780403		Bound: Turkey 43.	O	N	30	4533596	6
fo 881/3882			GENERAL &amp; TURKEY &amp; PERSIA &amp; RUSSIA: Review of the British Consulate reports on trade with Russia in Europe, Turkey in Asia &amp; Persia from 1868 to 1877. With notes.Further Print. Cable Communication. Concessions granted in Foreign Countries, to accompany Memo. of Oct. 13, 1899, comparing General Forms of Licence for landing Cables in the United Kingdom, and various Licences or Concessions for landing Cables in British Possessions or Foreign Countries   	30 April 1878	18780430	18780430		30 pp. + map	O	N	30	7858774	6
fo 881/3883			VENEZUELA: Memo. Venezuelan Debt 	April 4, 1879	18790404	18790404		Bound: Venezuela 4.	O	N	30	4535158	6
fo 881/3883X			VENEZUELA: Letter. Venezuelan Debt. (Mr. E. P. Bouverie) 	Feb. 13, 1879	18790213	18790213		Bound: Venezuela 4.	O	N	30	4535159	6
fo 881/3885			"TURKEY: Memo. Danube Navigation Commission. ""Officier Verificateur,"" or Marine Surveyor "	1879	18790101	18791231		Bound: Mema.	O	N	30	4533598	6
fo 881/3886			TURKEY: Report. Military. (Lieut. H. Chermside) 	Mar. 21, 1879	18790321	18790321		Bound: Turkey 44.	O	N	30	4533590	6
fo 881/3887			CHINA: Desps. Assault on Messrs. Nightingale and John W. Brewer of the Wesleyan Missionary Society at Wuch`ang 	1877	18770101	18771231		Bound: China 10.	O	N	30	4526476	6
fo 881/3888			GENERAL: Further Corres. Sugar Question 	Oct. 1878 to April 1879	18781001	18790430		Bound: General 13.	O	N	30	4529032	6
fo 881/3889			TURKEY: Report. Military. (Sir C. Dickson) 	April 3, 1879	18790403	18790403		Bound: Turkey 44.	O	N	30	4533571	6
fo 881/3890			FRANCE &amp; GREECE &amp; TURKEY: Note. Turco-Greek Frontier Question, &amp;c. Religious Statistics of Epirus, &amp;c. (Communicated by Count de Montebello) 	April 1879	18790401	18790430		Bound: Turkey 43.	O	N	30	4528264	6
fo 881/3891			GENERAL: List. Treaties of Commerce and Navigation. (Sir E. Hertslet) 	April 1 1879	18790401	18790401			O	N	30	7858775	6
fo 881/3892			GENERAL: Memo. Wine Duties. Representations of Foreign Governments. With Appendix. (Mr. C. M. Kennedy.) 	April 5 1879	18790405	18790405		Bound: Mema. See No. 3873	O	N	30	4529040	6
fo 881/3893			TURKEY: Desp. Military. (Sir C. Dickson) 	April 10, 1879	18790410	18790410		Bound: Turkey 44.	O	N	30	4533591	6
fo 881/3894			GENERAL &amp; RUSSIA: O. in C. Baltic, Black Sea, &amp;c. British Quarantine on Vessels coming from infected places 	Mar 22 1879	18790322	18790322			O	N	30	4529044	6
fo 881/3895			ITALY: Tariff. New Italian General Tariff 	May 30, 1878	18780530	18780530		Bound: Italy 7.	O	N	30	4530487	6
fo 881/3897			TURKEY: Memo. Position of British Government of Cyprus. Privileges of Foreign Consuls under Capitulations, and of Foreign Countries in general under their Treaties with the Porte. (Sir J. Pauncefote). Missing at transfer 	Sept 16 1878	18780916	18780916		Bound: Mema 	O	N	30	4533599	6
fo 881/3898			FRANCE: Corres. Newfoundland Fisheries 	1875-1878	18750101	18781231		Bound: France 1.	O	N	30	4528265	6
fo 881/3899			FRANCE &amp; PACIFIC ISLANDS: Memo. French Establishments in the Pacific. With Maps. (Sir E. Hertslet) 	Jan 20 1879	18790120	18790120		Bound: Mema.	O	N	30	4528266	6
fo 881/3900			TURKEY: Report. Military. (Sir C. Dickson) 	April 18, 1879	18790418	18790418		Bound: Turkey 44.	O	N	30	4533592	6
fo 881/3901			CHINA: Corres. Chefoo Convention 	1876-1878	18760101	18781231		Bound: China 12.	O	N	30	4526477	6
fo 881/3902			GERMANY: Tariff. German Tariff. Proposed Duties and existing Duties. Translation 	1879	18790101	18791231		Bound: Germany 4.	O	N	30	4529969	6
fo 881/3903			GENERAL &amp; TURKEY: Memo. Notes on Duke of Argyll's Motion. Results of Foreign Policy of H.M. Government. (Lord Tenterden) 	May 13 1879	18790513	18790513		Bound: Mema.	O	N	30	4529046	6
fo 881/3904			EGYPT: Memo. Affairs of Egypt. Analysis of Papers presented to Parliament. (Lord Tenterden) 	April 24, 1879	18790424	18790424		Bound: Mema.	O	N	30	4527495	6
fo 881/3905			GENERAL: Memo. Sugar Question. (Mr. C. M. Kennedy) 	April 17, 1879	18790417	18790417		Bound: Mema.	O	N	30	4529047	6
fo 881/3906			TURKEY: Reports. Military. (Sir C. Dickson) 	April and May 1879	18790401	18790531		Bound: Turkey 44.	O	N	30	4533593	6
fo 881/3907			FRANCE &amp; PACIFIC ISLANDS: Corres. French Establishments in the Pacific. With Maps. (Sir E. Hertslet) 	Mar to Sept 1878	18780301	18780930		Bound: France 24.	O	N	30	4528267	6
fo 881/3908			PERSIA &amp; TURKEY: Memo. River Attrek. Russian Boundary towards Persia. (W.O.) (Capt. Milner) 	May 22 1879	18790522	18790522		Bound: Mema.	O	N	30	4531596	6
fo 881/3909			GERMANY: Paper. Duty on Raw Iron 	May 17, 1879	18790517	18790517		Bound: Germany 1.	O	N	30	4529970	6
fo 881/3910			TURKEY: Further Corres. Affairs of Turkey. Part 33 	Jan. 1879	18790101	18790131		Bound: Turkey 35.	O	N	30	4533600	6
fo 881/3911			GENERAL: Memo. Countervailing Duties and their bearing on M.F.N. Stipulations in Treaties. (Sir E. Hertslet) 	May 19, 1879	18790519	18790519		Bound: Mema.	O	N	30	4529048	6
fo 881/3912			TURKEY: Report. Military. (Sir C. Dickson) 	May 23, 1879	18790523	18790523		Bound: Turkey 44.	O	N	30	4533594	6
fo 881/3913			TURKEY: Desp. Cyprus. Reports on Destruction of Locusts. (Sir G. Wolseley) 	May 11, 1879	18790511	18790511		Bound: Turkey 48.	O	N	30	4533606	6
fo 881/3914			TURKEY: Report. Military. (Sir C. Dickson) 	May 30, 1879	18790530	18790530		Bound: Turkey 44.	O	N	30	4533595	6
fo 881/3915			PORTUGAL: Mema. Portuguese Treaties with Chiefs on West Coast of Africa, and Portuguese Claim to Territory between 5� 8' and 8� S. Freedom of River Congo, &amp;c. (Mr. R. Morier and Mr. W. H. Wylde) 	May 3 and 9, 1879	18790101	18791231		Bound: Mema.	O	N	30	4531959	6
fo 881/3916			GENERAL: Reports. Law Officers 	1871	18710101	18711231		Bound: L.O.R.	O	N	30	4529049	6
fo 881/3916X			RUSSIA: Memo. Strength of Russian Army 	May 17, 1879	18790517	18790517		Bound: Russia 23.	O	N	30	4532345	6
fo 881/3917			GREECE: Memo. Proposed Cession of Epirus and Thessaly to Greece, in 1862-63. (Sir E. Hertslet) 	May 22, 1879	18790522	18790522		Bound: Mema.	O	N	30	4530220	6
fo 881/3917X			AFRICA &amp; GENERAL: Forms of engagement to be entered into between Great Britain and Native Chiefs on the subject of the Slave Trade  					Bound: Slave Trade 1. 3 pp.	O	N	30	4524271	6
fo 881/3918			TURKEY: Corres. Re-establishment of Sanitary Service at Bourgas and Varna 	1879	18790101	18791231		Bound: Turkey 43.	O	N	30	4533607	6
fo 881/3919			GENERAL: Reports. Sugar Duties and Drawbacks 	1879	18790101	18791231		Bound: General 13.	O	N	30	4529051	6
fo 881/3920			UNITED STATES: Further Corres. Occurrences at Fortune Bay, Newfoundland, in Jan. 1878. (L.G., Nov. 16, 1878) 	Dec. 1878 to Mar. 1879	18781201	18790331		Bound: America 20.	O	N	30	4534802	6
fo 881/3920X			UNITED STATES: Further Corres. Occurrences at Fortune Bay, Newfoundland, in Jan. 1878. (L.G., Nov. 16, 1878). Bound: America 20. Missing at transfer 	Aug. to Oct. 1879	18790801	18791031		.	O	N	30	4534803	6
fo 881/3921			GENERAL: Rule. Grant of Government Publications to Foreign Governments and Institutions. (Treasury) 	May 23, 1876	18760523	18760523		Bound: General 79.	O	N	30	4529050	6
fo 881/3922			TURKEY: Reports. Military 	June 1879	18790601	18790630		Bound: Turkey 44.	O	N	30	4533608	6
fo 881/3923			TURKEY: Further Corres. Affairs of Turkey. Part 34 	Feb. 1879	18790201	18790228		Bound: Turkey 35.	O	N	30	4533601	6
fo 881/3924			GENERAL: Treaties. Treaties of Guarantee 	1873-1878	18730101	18781231		Bound: General 83.	O	N	30	4529052	6
fo 881/3925			TURKEY: Report. Military 	June 1879	18790601	18790630		Bound: Turkey 44.	O	N	30	4533609	6
fo 881/3926			GENERAL: Further Corres. Sugar Question 	April and May 1879	18790401	18790531		Bound: General 13.	O	N	30	4529053	6
fo 881/3927			TURKEY: Reports. Military 	June 1879	18790601	18790630		Bound: Turkey 44.	O	N	30	4533610	6
fo 881/3928			GENERAL: Corres. Slave Trade 	1878	18780101	18781231		Bound: General 16.	O	N	30	4529056	6
fo 881/3929			TURKEY: Memo. Origin of Dissensions among Oriental Churches of Latin Rite. (Mr. H. Clarke Jervoise) 	1879 June 25	18790625	18790625		Bound: Mema.	O	N	30	4533620	6
fo 881/3930			TURKEY: Memo respecting the recognition of the Chaldean Patriarch and of the Armenian Patriarch by the Ottoman Government (Mr. H. Clarke Jervoise) 	26 June 1879	18790626	18790626		Bound: Mema. 11 pp.	O	N	30	4533621	6
fo 881/3931			FRANCE &amp; NETHERLANDS: Letter. Sugar Bounties. (M. Leon Say to M. Waddington) 	April 29 1879	18790429	18790429		Bound: France 18.	O	N	30	4528268	6
fo 881/3932			AFRICA: Corres. Murder of Slave Girl at Onitsha, River Niger 	1878	18780101	18781231		Bound: Portugal 8.	O	N	30	4524308	6
fo 881/3933			TURKEY: Further Corres. Affairs of Turkey. Part 35 	Mar. 1879	18790301	18790331		Bound: Turkey 35.	O	N	30	4533602	6
fo 881/3934			NETHERLANDS: Notes. Proposed Law on Trade Marks 	1879	18790101	18791231		Bound: Netherlands 4.	O	N	30	4531197	6
fo 881/3935			TURKEY: Reports. Military 	July 1879	18790701	18790731		Bound: Turkey 44.	O	N	30	4533611	6
fo 881/3936			Hayti [Haiti]: Memo. Mrs. Maunder's Claim. (Sir J. Pauncefote) 	July 22, 1879	18790722	18790722		Bound: Hayti 1.	O	N	30	4530346	6
fo 881/3937			ASIA &amp; RUSSIA: Memo. Analysis of Parliamentary Papers. Central Asia, 1838-1878. Supplement. (Lord Tenterden) 	Dec 23 1878	18781223	18781223		Bound: Mema.	O	N	30	4525438	6
fo 881/3938			GENERAL: Articles. Most Favoured Nation 	1815-1873	18150101	18731231		Bound: General 83.	O	N	30	4529054	6
fo 881/3939			GENERAL: Memo. Letters of Marque, and Treatment of Privateers. (Sir E. Hertslet) 	July 26, 1879	18790726	18790726		Bound: Mema.	O	N	30	4529055	6
fo 881/3940			TURKEY: Further Corres. Affairs of Turkey. Part 36 	April 1879	18790401	18790430		Bound: Turkey 35.	O	N	30	4533603	6
fo 881/3941			TURKEY: Reports. Military 	July 1879	18790701	18790731		Bound: Turkey 44.	O	N	30	4533612	6
fo 881/3942			PORTUGAL: Reports. Delagoa Bay Railway. (Mr. R. T. Hall) 	1879	18790101	18791231		Bound: Portugal 4.	O	N	30	4531960	6
fo 881/3943			PERSIA &amp; TURKEY: Desp. District of Khotour. (Col. W. F. Williams) 	Sept 1852	18520901	18520930		Bound: Persia 9. Bound: Turkey 43.	O	N	30	4531597	6
fo 881/3944			GENERAL: Memo. Import Duties. Application of Treaties with Foreign Powers to British Colonies. (Sir E. Hertslet) 	Aug. 6, 1879	18790806	18790806		Bound: Mema.	O	N	30	4529057	6
fo 881/3945			SPAIN: Desp. Slavery in Cuba 	May 3, 1879	18790503	18790503		Bound: Spain 5.	O	N	30	4532820	6
fo 881/3946			TURKEY: Memo. Diplomatic Agents to Roumania and Servia. Course pursued since 1856. Proposal of Russia to accredit Diplomatic Agents to Prince of Bulgaria. (Sir E. Hertslet) 	1879 June 4	18790604	18790604		Bound: Mema.	O	N	30	4533622	6
fo 881/3947			TURKEY: Report. Military 	July 1879	18790701	18790731		Bound: Turkey 44.	O	N	30	4533613	6
fo 881/3948			TURKEY: Reports. Military 	May and Aug. 1879	18790501	18790831		Bound: Turkey 44.	O	N	30	4533614	6
fo 881/3949			FRANCE: Further Corres. Newfoundland Fisheries. Raiatea, &amp;c. 	1879-1880	18790101	18801231		Bound: France 1.	O	N	30	4528269	6
fo 881/3950			EGYPT: Further Corres. Suez Canal. Part 4 	1878-1879	18780101	18791231		Bound: Egypt 31.	O	N	30	4527496	6
fo 881/3951			GERMANY: Reports. New German Tariff 	1879	18790101	18791231		Bound: Germany 4.	O	N	30	4529971	6
fo 881/3952			TURKEY: Report. Military 	Aug. 1879	18790801	18790831		Bound: Turkey 44.	O	N	30	4533615	6
fo 881/3953			TURKEY: Report. Military 	Aug. 1879	18790801	18790831		Bound: Turkey 44.	O	N	30	4533616	6
fo 881/3954			"TURKEY: Corres. ""Bureau de Verification"" at Sulina. Danube Commission "	1879 May 13-28	0	0		Bound: Turkey 28.	O	N	30	4533623	6
fo 881/3955			TURKEY: Report. Military 	Aug. 1879	18790801	18790831		Bound: Turkey 44.	O	N	30	4533617	6
