TNA reference	Context: subseries title	Context: sub subseries title	scope_content	date_text	first_date	last_date	former_reference_department	note_text	closure_status	closure_type	closure_code	piece_id	cat_level
wo 97/1/98	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  HENRY BARON   Born LEYLAND, Lancashire  Served in Royal Horse Guards  Discharged aged 43  	1805-1827	1.8050101E7	1.8271231E7			O	N	30.0	-3875645.0	7.0
wo 97/1/99	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  ROBERT BARR   Born FRODINGHAM, Yorkshire  Served in 1st Life Guards  Discharged aged 44  	1824-1849	1.8240101E7	1.8491231E7			O	N	30.0	-3875646.0	7.0
wo 97/1/100	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  WILLIAM BARR   Born FRODINGTON, Yorkshire  Served in 1st Life Guards  Discharged aged 41  	1818-1842	1.8180101E7	1.8421231E7			O	N	30.0	-3875647.0	7.0
wo 97/1/101	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JONATHAN BARRANS   Born BRADFORD, Yorkshire  Served in 2nd Life Guards  Discharged aged 46  	1815-1839	1.8150101E7	1.8391231E7			O	N	30.0	-3875648.0	7.0
wo 97/1/102	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOSEPH BARRASS   Born LEEDS, Yorkshire  Served in 2nd Life Guards  Discharged aged 29  	1815-1824	1.8150101E7	1.8241231E7			O	N	30.0	-3875649.0	7.0
wo 97/1/103	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  HENRY BARRATT   Born BRAYBROOKE, Northamptonshire  Served in Royal Horse Guards  Discharged aged 40  	1799-1814	1.7990101E7	1.8141231E7			O	N	30.0	-3875650.0	7.0
wo 97/1/104	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  HERBERT BARRATT   Born KIRKBY, Nottinghamshire  Served in Royal Horse Guards  Discharged aged 46  	1828-1854	1.8280101E7	1.8541231E7			O	N	30.0	-3875651.0	7.0
wo 97/1/105	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOSEPH BARRETT   Born CERNE ABBAS, Dorset  Served in Royal Horse Guards  Discharged aged 39  	1831-1849	1.8310101E7	1.8491231E7			O	N	30.0	-3875652.0	7.0
wo 97/1/106	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  ROBERT BARRATT   Born FORBRIDGE, Lancashire  Served in Royal Horse Guards  Discharged aged 33  	1809-1821	1.8090101E7	1.8211231E7			O	N	30.0	-3875653.0	7.0
wo 97/1/107	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  DAVID BARRETT   Born HALIFAX, Yorkshire  Served in 1st Life Guards  Discharged aged 40  	1795-1814	1.7950101E7	1.8141231E7			O	N	30.0	-3875654.0	7.0
wo 97/1/108	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  DENNIS BARRET   Born OLDHAM, Lancashire  Served in 1st Life Guards  Discharged aged 35  	1809-1825	1.8090101E7	1.8251231E7			O	N	30.0	-3875655.0	7.0
wo 97/1/109	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  HENRY BARRETT   Born OLDHAM, Lancashire  Served in 1st Life Guards  Discharged aged 26  	1809-1818	1.8090101E7	1.8181231E7			O	N	30.0	-3875656.0	7.0
wo 97/1/110	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  RICHARD BARRETT   Born GROSSAL, Staffordshire  Served in 2nd Life Guards  Discharged aged 57  	1788-1822	1.7880101E7	1.8221231E7			O	N	30.0	-3875657.0	7.0
wo 97/1/111	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  THOMAS BARROW   Born GREAT BUDWORTH, Cheshire  Served in Royal Horse Guards  Discharged aged 43  	1822-1847	1.8220101E7	1.8471231E7			O	N	30.0	-3875658.0	7.0
wo 97/1/112	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  RICHARD BARRY   Born LYMME, Cheshire  Served in Royal Horse Guards  Discharged aged 43  	1813-1838	1.8130101E7	1.8381231E7			O	N	30.0	-3875659.0	7.0
wo 97/1/113	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN BARSBY   Born HELLETON, Leicestershire  Served in 2nd Life Guards  Discharged aged 41  	1818-1840	1.8180101E7	1.8401231E7			O	N	30.0	-3875660.0	7.0
wo 97/1/114	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  GEORGE BARTLETT   Born FRAIL, Hampshire  Served in 2nd Life Guards  Discharged aged 38  	1817-1837	1.8170101E7	1.8371231E7			O	N	30.0	-3875661.0	7.0
wo 97/1/115	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  THOMAS JOHN BARTON   Born ASTON, Warwickshire  Served in 2nd Life Guards  Discharged aged 24  	1842-1846	1.8420101E7	1.8461231E7			O	N	30.0	-3875662.0	7.0
wo 97/1/116	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JAMES BASTOW   Born HALIFAX, Yorkshire  Served in Royal Horse Guards  Discharged aged 41  	1796-1818	1.7960101E7	1.8181231E7			O	N	30.0	-3875663.0	7.0
wo 97/1/117	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN BASTON   Born BRADFORD, Yorkshire  Served in Royal Horse Guards  Discharged aged 26  	1809-1817	1.8090101E7	1.8171231E7			O	N	30.0	-3875664.0	7.0
wo 97/1/118	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN BASTOW   Born ST MARYLEBONE, London and Middlesex  Served in 1st Life Guards  Discharged aged 48  	1813-1843	1.8130101E7	1.8431231E7			O	N	30.0	-3875665.0	7.0
wo 97/1/119	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JONATHAN BASTOW   Born KILWICK, Yorkshire  Served in 1st Life Guards  Discharged aged 31  	1816-1823	1.8160101E7	1.8231231E7			O	N	30.0	-3875666.0	7.0
wo 97/1/120	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOSEPH BATE   Born WINWICK, Lancashire  Served in Royal Horse Guards  Discharged aged 42  	1821-1846	1.8210101E7	1.8461231E7			O	N	30.0	-3875667.0	7.0
wo 97/1/121	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JAMES BATEMAN   Born BURSLEM, Staffordshire  Served in 2nd Life Guards  Discharged aged 44  	1820-1844	1.8200101E7	1.8441231E7			O	N	30.0	-3875668.0	7.0
wo 97/1/122	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  THOMAS BATEMAN   Born ASKHAM, Westmorland  Served in 1st Life Guards  Discharged aged 42  	1829-1854	1.8290101E7	1.8541231E7			O	N	30.0	-3875669.0	7.0
wo 97/1/123	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  ISAAC BATES   Born LEICESTER, Leicestershire  Served in 2nd Life Guards  Discharged aged 24  	1849-1853	1.8490101E7	1.8531231E7			O	N	30.0	-3875670.0	7.0
wo 97/1/124	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  SAMUEL BATES   Born STAVELY, Derbyshire  Served in 1st Life Guards  Discharged aged 30  	1813-1818	1.8130101E7	1.8181231E7			O	N	30.0	-3875671.0	7.0
wo 97/1/125	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  WILLIAM BATES   Born STAFFORD, Staffordshire  Served in 1st Life Guards; Royal Horse Guards  Discharged aged 40  	1809-1826	1.8090101E7	1.8261231E7			O	N	30.0	-3875672.0	7.0
wo 97/1/126	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOSEPH BATESON   Born CALVERLY, Yorkshire  Served in Royal Horse Guards  Discharged aged 45  	1805-1828	1.8050101E7	1.8281231E7			O	N	30.0	-3875673.0	7.0
wo 97/1/127	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  WILLIAM BATLEY   Born ST MARYLEBONE, London and Middlesex  Served in 2nd Life Guards  Discharged aged 43  	1813-1845	1.8130101E7	1.8451231E7			O	N	30.0	-3875674.0	7.0
wo 97/1/128	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  WILLIAM BATLEY   Born BECCLES, Suffolk  Served in 2nd Life Guards  Discharged aged 40  	1800-1818	1.8000101E7	1.8181231E7			O	N	30.0	-3875675.0	7.0
wo 97/1/129	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JAMES BATTERSBY   Born HAWORTH, Yorkshire  Served in 1st Life Guards  Discharged aged 28  	1843-1852	1.8430101E7	1.8521231E7			O	N	30.0	-3875676.0	7.0
wo 97/1/130	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  DANIEL BATTY   Born HALIFAX, Yorkshire  Served in Royal Horse Guards  Discharged aged 46  	1790-1823	1.7900101E7	1.8231231E7			O	N	30.0	-3875677.0	7.0
wo 97/1/131	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOSHUA BATTY   Born OSSETT, Yorkshire  Served in 2nd Life Guards  Discharged aged 42  	1824-1848	1.8240101E7	1.8481231E7			O	N	30.0	-3875678.0	7.0
wo 97/1/132	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  THOMAS BAYFORD   Born MASTON-LE-MOOR, Yorkshire  Served in 2nd Life Guards  Discharged aged 50  	1815-1839	1.8150101E7	1.8391231E7			O	N	30.0	-3875679.0	7.0
wo 97/1/133	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JAMES BAYLIS   Born LEIGH, Worcestershire  Served in 7th Dragoons; 1st Life Guards  Discharged aged 33  	1800-1814	1.8000101E7	1.8141231E7			O	N	30.0	-3875680.0	7.0
wo 97/1/134	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  WILLIAM BAYLIS   Born GLOUCESTER, Gloucestershire  Served in 2nd Life Guards  Discharged aged 38  	1793-1814	1.7930101E7	1.8141231E7			O	N	30.0	-3875681.0	7.0
wo 97/1/135	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOSEPH BAYNUM   Born MILTON, Worcestershire  Served in Royal Horse Guards  Discharged aged 45  	1806-1819	1.8060101E7	1.8191231E7			O	N	30.0	-3875682.0	7.0
wo 97/1/136	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JEREMIAH BEALES   Born HARGRAVE, Suffolk  Served in Royal Horse Guards  Discharged aged 21  	1847-1850	1.8470101E7	1.8501231E7			O	N	30.0	-3875683.0	7.0
wo 97/1/137	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JAMES BEAMOND   Born ST MARYLEBONE, London and Middlesex  Served in 2nd Life Guards  Discharged aged 26  	1813-1827	1.8130101E7	1.8271231E7			O	N	30.0	-3875684.0	7.0
wo 97/1/138	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN BEAMOND   Born ST MARYLEBONE, London and Middlesex  Served in 2nd Life Guards  Discharged aged 35  	1812-1835	1.8120101E7	1.8351231E7			O	N	30.0	-3875685.0	7.0
wo 97/1/139	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  THOMAS BEAMOND   Born ST MARYLEBONE, London and Middlesex  Served in 2nd Life Guards  Discharged aged 41  	1813-1840	1.8130101E7	1.8401231E7			O	N	30.0	-3875686.0	7.0
wo 97/1/140	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  SAMPSON BEARD   Born HIPSTON, Staffordshire  Served in 2nd Life Guards  Discharged aged 43  	1818-1843	1.8180101E7	1.8431231E7			O	N	30.0	-3875687.0	7.0
wo 97/1/141	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  THOMAS BECK   Born DARFIELD, Yorkshire  Served in 2nd Life Guards  Discharged aged 24  	1828-1832	1.8280101E7	1.8321231E7			O	N	30.0	-3875688.0	7.0
wo 97/1/142	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  ALLEN GEORGE BECKETT   Born ST PANCRAS, London and Middlesex  Served in 2nd Life Guards  Discharged aged 24  	1844-1850	1.8440101E7	1.8501231E7			O	N	30.0	-3875689.0	7.0
wo 97/1/143	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  THOMAS BECKETT   Born GREAT BUDWORTH, Cheshire  Served in 1st Life Guards; 2nd Life Guards  Discharged aged 39  	1815-1838	1.8150101E7	1.8381231E7			O	N	30.0	-3875690.0	7.0
wo 97/1/144	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  WILLIAM BICKFORD alias WILLIAM BECKFORD  Born BROADHAMPTON, Devonshire  Served in 1st Life Guards  Discharged aged 45  	1816-1840	1.8160101E7	1.8401231E7			O	N	30.0	-3875691.0	7.0
wo 97/1/145	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  BENJAMIN BEDFORD   Born BIRSTALL, Yorkshire  Served in Royal Horse Guards  Discharged aged 39  	1816-1838	1.8160101E7	1.8381231E7			O	N	30.0	-3875692.0	7.0
wo 97/1/146	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  BENJAMIN BEESTON   Born HOLBECK, Yorkshire  Served in 2nd Life Guards  Discharged aged 45  	1819-1845	1.8190101E7	1.8451231E7			O	N	30.0	-3875693.0	7.0
wo 97/1/147	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  GEORGE BEETHAM   Born LEEDS, Yorkshire  Served in 2nd Life Guards  Discharged aged 40  	1812-1835	1.8120101E7	1.8351231E7			O	N	30.0	-3875694.0	7.0
wo 97/1/148	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  WILLIAM BEETLESTONE   Born NEWPORT, Shropshire  Served in Royal Horse Guards  Discharged aged 44  	1821-1849	1.8210101E7	1.8491231E7			O	N	30.0	-3875695.0	7.0
wo 97/1/149	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  RICHARD BELFITT   Born STAVELY, Derbyshire  Served in Royal Horse Guards  Discharged aged 31  	1831-1841	1.8310101E7	1.8411231E7			O	N	30.0	-3875696.0	7.0
wo 97/1/150	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOSEPH BELK   Born HARTHILL, Yorkshire  Served in 2nd Life Guards  Discharged aged 21  	1827-1828	1.8270101E7	1.8281231E7			O	N	30.0	-3875697.0	7.0
wo 97/1/151	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN BELL   Born HEXHAM, Northumberland  Served in 2nd Life Guards  Discharged aged 31  	1826-1838	1.8260101E7	1.8381231E7			O	N	30.0	-3875698.0	7.0
wo 97/1/152	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  WILLIAM BELL   Born LAMBETH, Surrey  Served in 2nd Life Guards  Discharged aged 25  	1816-1821	1.8160101E7	1.8211231E7			O	N	30.0	-3875699.0	7.0
wo 97/1/153	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JAMES BELLHOUSE   Born WEST ARDSLEY, Yorkshire  Served in Royal Horse Guards  Discharged aged 49  	1816-1843	1.8160101E7	1.8431231E7			O	N	30.0	-3875700.0	7.0
wo 97/1/154	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  WILLIAM BENCH   Born BEACONSFIELD, Buckinghamshire  Served in 1st Life Guards  Discharged aged 42  	1821-1846	1.8210101E7	1.8461231E7			O	N	30.0	-3875701.0	7.0
wo 97/1/155	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN BENN   Born HALIFAX, Yorkshire  Served in Royal Horse Guards  Discharged aged 30  	1824-1832	1.8240101E7	1.8321231E7			O	N	30.0	-3875702.0	7.0
wo 97/1/156	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  EDWARD BENNAWAY   Born MARTINIQUE, West Indies  Served in 1st Life Guards  Discharged aged 52  	1802-1827	1.8020101E7	1.8271231E7			O	N	30.0	-3875703.0	7.0
wo 97/1/157	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOSEPH BENNETT   Born RURAIN, Gloucestershire  Served in 1st Life Guards  Discharged aged 20  	1816-1818	1.8160101E7	1.8181231E7			O	N	30.0	-3875704.0	7.0
wo 97/1/158	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  EDWARD BENNETT   Born WEST HADDEN, Northamptonshire  Served in 1st Life Guards  Discharged aged 44  	1817-1842	1.8170101E7	1.8421231E7			O	N	30.0	-3875705.0	7.0
wo 97/1/159	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN BENNETT   Born MACKWORTH, Derbyshire  Served in 2nd Life Guards  Discharged aged 42  	1799-1819	1.7990101E7	1.8191231E7			O	N	30.0	-3875706.0	7.0
wo 97/1/160	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  MOSES BENNETT   Born OXFORD, Oxfordshire  Served in 2nd Life Guards; Shropshire Militia; Oxfordshire Light Dragoons  Discharged aged 43  	1794-1814	1.7940101E7	1.8141231E7			O	N	30.0	-3875707.0	7.0
wo 97/1/161	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  ROBERT BENSON   Born NORTON, Durham  Served in 2nd Life Guards  Discharged aged 29  	1816-1827	1.8160101E7	1.8271231E7			O	N	30.0	-3875708.0	7.0
wo 97/1/162	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  ROBERT BENSON   Born OUSEBURN, Yorkshire  Served in 2nd Life Guards  Discharged aged 45  	1821-1847	1.8210101E7	1.8471231E7			O	N	30.0	-3875709.0	7.0
wo 97/1/163	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN BENTLEY   Born ROCTUCK, Yorkshire  Served in 1st Life Guards  Discharged aged 34  	1804-1819	1.8040101E7	1.8191231E7			O	N	30.0	-3875710.0	7.0
wo 97/1/164	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  THOMAS BENTLEY   Born MILLWARD, Yorkshire  Served in Royal Horse Guards  Discharged aged 23  	1812-1817	1.8120101E7	1.8171231E7			O	N	30.0	-3875711.0	7.0
wo 97/1/165	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  DRURY BENTON   Born SOUTH SUMMERCOTE, Lincolnshire  Served in 1st Life Guards  Discharged aged 43  	1823-1849	1.8230101E7	1.8491231E7			O	N	30.0	-3875712.0	7.0
wo 97/1/166	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  JOHN BERGAN   Born RATHDOWNEY, Leix  Served in 2nd Life Guards  Discharged aged 47  	1817-1841	1.8170101E7	1.8411231E7			O	N	30.0	-3875713.0	7.0
wo 97/1/167	1760-1854: discharge papers arranged by regiment, but each described at item level. (WO 97/1-1271)		  ROBERT BERNS   Born DRUMLO, Down  Served in 5th Dragoon Guards; Royal Horse Guards  Discharged aged 43  	1801-1823	1.8010101E7	1.8231231E7			O	N	30.0	-3875714.0	7.0
